article_id,author,category,created_at,link,pub_date,title
AKR20260521153600504,김지헌,정치,1779382953196,https://www.yna.co.kr/view/AKR20260521153600504,1779353448000,"이스라엘 ""관계발전 바란다""며 韓국민 석방…국제적 비판 의식?"
AKR20260521041152001,김연정,정치,1779382953196,https://www.yna.co.kr/view/AKR20260521041152001,1779353046000,"鄭 ""철근누락 GTX 공사 일단 중지""…吳 ""조속 개통 염원 짓밟아""(종합2보)"
AKR20260521159600004,이미령,사회,1779382953197,https://www.yna.co.kr/view/AKR20260521159600004,1779352857000,"'선임 전' 선거사무장 범죄로도 당선무효…헌재, 합헌 결정"
AKR20260521160600054,박철홍,정치,1779382953198,https://www.yna.co.kr/view/AKR20260521160600054,1779352728000,"민주당 광주시당 ""尹지지 민주당 출신 인사 출마, 시민 기만"""
AKR20260521084951063,박주영,정치,1779382953199,https://www.yna.co.kr/view/AKR20260521084951063,1779352498000,"허태정 지원 정청래 ""볼 거 있것슈""…이장우 지원 장동혁 '큰절'(종합)"
AKR20260521157100001,설승은,정치,1779382953200,https://www.yna.co.kr/view/AKR20260521157100001,1779352347000,"李대통령, '중국인이 강남집 싹쓸이' 보도에 ""의도적 가짜뉴스"""
AKR20260521157200504,민선희,정치,1779382953201,https://www.yna.co.kr/view/AKR20260521157200504,1779352294000,"이스라엘 ""韓국민 탑승 가자선단은 인도적 성격 아냐"" 주장"
AKR20260521123351051,오수희,정치,1779382953202,https://www.yna.co.kr/view/AKR20260521123351051,1779352067000,"""보수 배신자"" vs ""부산 배신자""…박민식·한동훈 격돌(종합)"
AKR20260521158600052,김동민,사회,1779382953203,https://www.yna.co.kr/view/AKR20260521158600052,1779351951000,경남교육감 후보들 특권학교 신설 온도차…전교조 질의답변 공개
AKR20260521150700001,박재하,정치,1779382953204,https://www.yna.co.kr/view/AKR20260521150700001,1779351824000,"與, 유정복 '가상재산 신고 누락' 의혹 맹폭…""즉각 사퇴하라"""
AKR20260521157400530,오보람,사회,1779382953204,https://www.yna.co.kr/view/AKR20260521157400530,1779351693000,"서울교육감 역대최다 8파전 돌입…""해본 사람이""·""다시 세워야"""
AKR20260521065951056,변지철,정치,1779382953205,https://www.yna.co.kr/view/AKR20260521065951056,1779351614000,"""표심을 잡아라""…제주 지선·보선 공식 선거운동 막 올랐다(종합)"
AKR20260521150600001,오규진,정치,1779382953206,https://www.yna.co.kr/view/AKR20260521150600001,1779350865000,"與 ""오세훈 말바꾸기·변명""…'철근누락'에 은폐의혹 총공세"
AKR20260521149900504,민선희,정치,1779382953206,https://www.yna.co.kr/view/AKR20260521149900504,1779350721000,"외교부 ""통상문제, 안보협의에 악영향 안 돼…한미 공감대"""
AKR20260521153300052,박영민,사회,1779382953207,https://www.yna.co.kr/view/AKR20260521153300052,1779350645000,"경남시민단체, 후보 가린 '블라인드 토론회'…정책·공약 돋보여"
AKR20260521152600704,전석우,정치,1779382953208,https://www.yna.co.kr/view/AKR20260521152600704,1779350546000,[쇼츠] 레이저 무기에 자폭 드론까지…튀르키예 압도적 화력 '입이 떡!'
AKR20260521150000001,임형섭,정치,1779382953208,https://www.yna.co.kr/view/AKR20260521150000001,1779350489000,"이석연, 李대통령에 ""반대의견은 필수…집단사고 위험 벗어나야"""
AKR20260521152500051,이영재,정치,1779382953209,https://www.yna.co.kr/view/AKR20260521152500051,1779350280000,"선거운동 첫날 후끈 달아오른 부산…""해양수도"" vs ""세계도시"""
AKR20260521120451054,박철홍,정치,1779382953210,https://www.yna.co.kr/view/AKR20260521120451054,1779350126000,전남광주 지선·보선 공식선거운동 시작…후보들 일제히 출정(종합)
AKR20260521152800052,정종호,사회,1779382953211,https://www.yna.co.kr/view/AKR20260521152800052,1779350123000,"'허위사실 유포' 국힘 김혜란 창원시의원, 1심서 당선무효형"
AKR20260521086851001,이정현,정치,1779382953211,https://www.yna.co.kr/view/AKR20260521086851001,1779349980000,"張 충청·宋 부산…국힘, 선거운동 첫날 격전지 이원 공략(종합)"
AKR20260521148700061,최종호,사회,1779382953212,https://www.yna.co.kr/view/AKR20260521148700061,1779349870000,"경기교육감 공약 대결…""기초학력 증진"" vs ""AI 인재양성"""
AKR20260521145700052,박영민,사회,1779382953213,https://www.yna.co.kr/view/AKR20260521145700052,1779349854000,인구 2만4천명 의령…군수 선거 '기본소득·현금지원' 공약 화두
AKR20260521079551054,박철홍,정치,1779382953214,https://www.yna.co.kr/view/AKR20260521079551054,1779349710000,광산을 보선 후보들 첫날 공약경쟁…아동·노동·산업 정책 부각(종합)
AKR20260521151200504,김지헌,정치,1779382953215,https://www.yna.co.kr/view/AKR20260521151200504,1779349700000,"[속보] 이스라엘 ""가자선단은 인도적 성격 아냐…해상봉쇄는 합법"""
AKR20260521151400051,조정호,사회,1779382953215,https://www.yna.co.kr/view/AKR20260521151400051,1779349662000,부산교육감 선거도 스타트…김석준·정승윤·최윤홍 유세 돌입
AKR20260521056351053,한무선,정치,1779382953216,https://www.yna.co.kr/view/AKR20260521056351053,1779349647000,13일 승부 시작…대구시장 선거 '박빙 표심' 어디로(종합)
AKR20260521144600053,이승형,사회,1779382953218,https://www.yna.co.kr/view/AKR20260521144600053,1779349381000,경북지사 선거 본격화…오중기 '변화'·이철우 '원팀' 강조
AKR20260521083051001,서혜림,정치,1779382953219,https://www.yna.co.kr/view/AKR20260521083051001,1779349351000,"與, 선거운동 첫날 한강벨트·중원 공략…""'윤어게인' 몰아내야""(종합)"
AKR20260521135300051,김선호,정치,1779382953220,https://www.yna.co.kr/view/AKR20260521135300051,1779349289000,막오른 6·3 지방선거·보선…후보들 일제히 출정
AKR20260521146900054,정회성,북한,1779382953221,https://www.yna.co.kr/view/AKR20260521146900054,1779349175000,"탈북자 위장 남파 간첩, 출소 후 보안관찰 위반 재판행"
AKR20260521149000704,전석우,정치,1779382953222,https://www.yna.co.kr/view/AKR20260521149000704,1779349169000,"[영상] 자폭드론·방공포까지…튀르키예, 대규모 합동훈련서 화력 과시"
AKR20260521148600054,형민우,사회,1779382953223,https://www.yna.co.kr/view/AKR20260521148600054,1779349003000,"전남선거여론조사위, 경선 이중투표 유도 자원봉사자 고발"
AKR20260521134600061,최해민,정치,1779382953224,https://www.yna.co.kr/view/AKR20260521134600061,1779348953000,추미애 성남서현역·양향자 수원남문시장서 출정식…열전 돌입
AKR20260521146500504,김동현,정치,1779382953225,https://www.yna.co.kr/view/AKR20260521146500504,1779348793000,"정부 ""태평양 도서국의 지속가능 발전 위한 지원 지속"""
AKR20260521145300057,김용태,사회,1779382953226,https://www.yna.co.kr/view/AKR20260521145300057,1779348767000,울산교육감 선거 '3파전' 구광렬·김주홍·조용식 유세 돌입
AKR20260521143500001,설승은,정치,1779382953226,https://www.yna.co.kr/view/AKR20260521143500001,1779348720000,"강훈식, 내달초 캐나다行 검토…'60조 잠수함 수주' 총력전 포석"
AKR20260521144400003,김보경,산업,1779382953227,https://www.yna.co.kr/view/AKR20260521144400003,1779348516000,"진에어, 에어버스 기종 적응 위해 A320네오 시뮬레이터 도입"
AKR20260521042951052,이정훈,정치,1779382953228,https://www.yna.co.kr/view/AKR20260521042951052,1779348251000,경남 후보 712명 일제히 거리로…출정식 등 공식 선거운동 돌입(종합)
AKR20260521141700001,이상현,산업,1779382953229,https://www.yna.co.kr/view/AKR20260521141700001,1779348224000,"金총리 ""글로벌 AI허브, 실용적 연대의 출발…韓, 최전선서 함께"""
AKR20260521146400005,고미혜,정치,1779382953229,https://www.yna.co.kr/view/AKR20260521146400005,1779348211000,"[게시판] 관훈클럽·부산일보, 26일 여야 부산시장 후보 초청 토론회"
AKR20260521142000062,이상학,정치,1779382953230,https://www.yna.co.kr/view/AKR20260521142000062,1779348087000,[르포] 무주공산 화천군수 선거…접경지 경제·인구 해법 경쟁
AKR20260521109051001,노선웅,정치,1779382953231,https://www.yna.co.kr/view/AKR20260521109051001,1779347940000,"""특단 조치 필요""…국힘 일각, 평택을·부산북갑 단일화 촉구(종합)"
AKR20260521141900062,양지웅,정치,1779382953232,https://www.yna.co.kr/view/AKR20260521141900062,1779347377000,"신경호 강원교육감 후보 ""특정 종교단체 연루 의혹 완전 허위"""
AKR20260521129300053,윤관식,정치,1779382953233,https://www.yna.co.kr/view/AKR20260521129300053,1779347242000,"예상 깬 접전 대구달성군 보선…여야 후보, 민심 공략 총력"
AKR20260521096251001,고동욱,정치,1779382953233,https://www.yna.co.kr/view/AKR20260521096251001,1779347022000,"李대통령, 직속 자문기구들과 간담회…""허심탄회하게 의견 달라""(종합)"
AKR20260521121900055,김진방,정치,1779382953234,https://www.yna.co.kr/view/AKR20260521121900055,1779346835000,"군산시장 후보들, 출정식·거리 인사로 선거운동 '시작'"
AKR20260521137400001,황윤기,정치,1779382953234,https://www.yna.co.kr/view/AKR20260521137400001,1779346835000,"정부 ""상품권 사채 불법사금융 강력 대응…인터넷 카페 폐쇄"""
AKR20260521130900001,이정현,정치,1779382953235,https://www.yna.co.kr/view/AKR20260521130900001,1779346690000,"국민의힘 ""주폭·캉쿤·굿당""…정원오 때리기 총력전"
AKR20260521130000061,김광호,산업,1779382953236,https://www.yna.co.kr/view/AKR20260521130000061,1779346557000,"경기남부 '반도체 클러스터' 순항?…여야 후보들 ""강력 추진"""
AKR20260521136000051,차근호,정치,1779382953237,https://www.yna.co.kr/view/AKR20260521136000051,1779346418000,"전재수 선대위, 금양 상장폐지 사태에 박 후보 책임론 주장"
AKR20260521134900053,손대성,산업,1779382953238,https://www.yna.co.kr/view/AKR20260521134900053,1779346166000,"""부족한 농촌 일손 도와야죠""…해병 1사단, 포항서 대민지원"
AKR20260521130500054,박철홍,정치,1779382953239,https://www.yna.co.kr/view/AKR20260521130500054,1779345855000,"[르포] ""어차피 민주당""…첫 전남광주통합시장 선거전 민심은 '미지근'"
AKR20260521132500057,허광무,정치,1779382953239,https://www.yna.co.kr/view/AKR20260521132500057,1779345465000,"민주당·진보당, '울산시민주권정부 협약'…""시민이 시정 주체"""
AKR20260521132800065,강종구,사회,1779382953240,https://www.yna.co.kr/view/AKR20260521132800065,1779345368000,인천교육감 후보들 일제히 출정식…본격 선거전 돌입
AKR20260521047151063,양영석,정치,1779382953241,https://www.yna.co.kr/view/AKR20260521047151063,1779345081000,조상호 '0시 조치원역'·최민호 '충령탑 참배'…선거운동 스타트(종합)
AKR20260521127600055,백도인,정치,1779382953242,https://www.yna.co.kr/view/AKR20260521127600055,1779344766000,"군산·김제·부안을 보궐…""이재명과 함께"" vs ""민주당 심판"""
AKR20260521129100064,전창해,정치,1779382953242,https://www.yna.co.kr/view/AKR20260521129100064,1779344596000,"김영환·이범석 ""대형 문화쇼핑몰 조기완공"" 공동공약 발표"
AKR20260521127400052,이정훈,정치,1779382953243,https://www.yna.co.kr/view/AKR20260521127400052,1779344432000,"김경수·송순호, 기술·문화가 흐르는 '넥스트 창원' 공동 공약"
AKR20260521130300062,이재현,사회,1779382953244,https://www.yna.co.kr/view/AKR20260521130300062,1779344404000,'우상호 vs 김진태' 막오른 강원지사 선거…운명 건 13일의 열전
AKR20260521120400054,박철홍,정치,1779382953244,https://www.yna.co.kr/view/AKR20260521120400054,1779343767000,전남광주 지선·보선 공식선거운동 시작…후보들 일제히 출정
AKR20260521124700057,장지현,정치,1779382953245,https://www.yna.co.kr/view/AKR20260521124700057,1779343560000,"민주-진보, 울산 남구청장·울주군수 단일화 ""낡은 정치 교체"""
AKR20260521124200062,류호준,정치,1779382953247,https://www.yna.co.kr/view/AKR20260521124200062,1779343544000,속초시장 후보 공식 선거 운동 시작…첫날부터 의혹 공방 '격화'
AKR20260521123300051,오수희,정치,1779382953247,https://www.yna.co.kr/view/AKR20260521123300051,1779343237000,"""보수 배신자"" vs ""부산 배신자""…박민식·한동훈 격돌"
AKR20260521121800055,임채두,정치,1779382953248,https://www.yna.co.kr/view/AKR20260521121800055,1779343010000,"이원택 ""전북성장공사 설립…매출 1천억 스타기업 100개 육성"""
AKR20260521122400064,전창해,정치,1779382953249,https://www.yna.co.kr/view/AKR20260521122400064,1779342875000,막 오른 선거운동 레이스…충북 여야 출정식 열고 세몰이
AKR20260521118600057,허광무,정치,1779382953250,https://www.yna.co.kr/view/AKR20260521118600057,1779342841000,"""울산 도약, 우리가 적임자""…정당별 출정식서 지지 호소"
AKR20260521121200052,박정헌,정치,1779382953250,https://www.yna.co.kr/view/AKR20260521121200052,1779342823000,"구인모 거창군수 후보, 국힘 무공천 반발 '삭발 출정식'"
AKR20260521117000052,이준영,정치,1779382953251,https://www.yna.co.kr/view/AKR20260521117000052,1779342536000,"역대 격전지 김해시장 선거, 고소·고발 대신 정책 대결로 승부"
AKR20260521120300061,최해민,정치,1779382953252,https://www.yna.co.kr/view/AKR20260521120300061,1779342509000,"이준석 ""GTX-A 늦출 수 없어…'공사중단' 정원오는 정치 논리"""
AKR20260521120600055,김동철,정치,1779382953253,https://www.yna.co.kr/view/AKR20260521120600055,1779342031000,지방선거 투·개표장 활용…전주시 일부 체육시설 운영 중단
AKR20260521119800055,백도인,정치,1779382953254,https://www.yna.co.kr/view/AKR20260521119800055,1779341929000,"천호성·이남호 전북교육감 후보, '매수 의혹' 공방전"
AKR20260521116400001,임형섭,정치,1779382953254,https://www.yna.co.kr/view/AKR20260521116400001,1779341718000,"李대통령 ""국가폭력 희생자 모욕 행위, 모든수단 총동원해 응징"""
AKR20260521117800002,한지훈,경제,1779382953255,https://www.yna.co.kr/view/AKR20260521117800002,1779341663000,"[게시판] 신한은행, 국립서울현충원 봉사활동"
AKR20260521116800001,이상현,정치,1779382953256,https://www.yna.co.kr/view/AKR20260521116800001,1779341461000,"[게시판] GGGI-GCF, 기후협력 강화 공동 콘퍼런스"
AKR20260521114600001,이상현,정치,1779382953257,https://www.yna.co.kr/view/AKR20260521114600001,1779341432000,"[게시판] 인사처, 특정직 공무원 인사혁신 방안 논의"
AKR20260521067000504,김효정,산업,1779382953257,https://www.yna.co.kr/view/AKR20260521067000504,1779341402000,로봇·AI 軍적용 가능성 검토…국방부 '첨단기술 피치데이'
AKR20260521116600055,김동철,정치,1779382953258,https://www.yna.co.kr/view/AKR20260521116600055,1779341282000,"""신산업 성장"" vs ""기득권 타파""…전주시장 선거 첫날부터 격돌"
AKR20260521111200052,박영민,정치,1779382953259,https://www.yna.co.kr/view/AKR20260521111200052,1779340664000,"함안·합천군의회 의장, 국힘 잇따라 탈당…""공천 불공정"" 반발"
AKR20260521109000001,박수윤,정치,1779382953260,https://www.yna.co.kr/view/AKR20260521109000001,1779340365000,"박덕흠 ""평택을, 황교안과 단일화시 승리 가능…잘 추진해봐야"""
AKR20260521112900001,임형섭,정치,1779382953262,https://www.yna.co.kr/view/AKR20260521112900001,1779340097000,"[속보] 李대통령 ""5·18 北 개입설 등 가짜뉴스, 모든수단 총동원 응징"""
AKR20260521112400001,임형섭,정치,1779382953263,https://www.yna.co.kr/view/AKR20260521112400001,1779339963000,"[속보] 李대통령 ""국가폭력범죄 공소시효 소멸 입법 조속히 매듭"""
AKR20260521104100371,성도현,정치,1779382953265,https://www.yna.co.kr/view/AKR20260521104100371,1779339090000,"""드라마 자막 한줄이 국가 이미지""…반크, 글로벌 OTT 정책 제안"
AKR20260521107900063,박주영,정치,1779382953266,https://www.yna.co.kr/view/AKR20260521107900063,1779339032000,안 다니는 교회에 헌금 내고 명함 뿌린 구청장 후보 고발
AKR20260521105500051,박성제,정치,1779382953267,https://www.yna.co.kr/view/AKR20260521105500051,1779338969000,"하정우·박민식·한동훈, 공식 선거운동 첫날 복지관에서 조우"
AKR20260521155200504,이은정,북한,1779382953273,https://www.yna.co.kr/view/AKR20260521155200504,1779353276000,[북한단신] 러시아 방문하는 황해남도 대표단 출발
AKR20260521151900504,이은정,북한,1779382953274,https://www.yna.co.kr/view/AKR20260521151900504,1779353227000,"北억류 선교사 가족 ""집으로 돌아올 수 있도록""…석방 촉구"
AKR20260521145100504,이은정,북한,1779382953276,https://www.yna.co.kr/view/AKR20260521145100504,1779348354000,"北 ""무분별한 한미 무력증강에 대칭적 조치 실행 강구"" 위협"
AKR20260521135200083,정성조,북한,1779382953277,https://www.yna.co.kr/view/AKR20260521135200083,1779346162000,"中대사, 평양 협동농장서 모내기…""중·북 우호 중요한 상징"""
AKR20260521014951504,하채림,북한,1779382953278,https://www.yna.co.kr/view/AKR20260521014951504,1779330928000,"北, '내고향'팀 승전보 전해…""한국 수원팀 이기고 결승진출""(종합)"
AKR20260521084000007,안홍석,북한,1779382953279,https://www.yna.co.kr/view/AKR20260521084000007,1779330137000,내고향 vs 도쿄…아시아 여자축구 챔피언 자리 놓고 23일 격돌
AKR20260521059900504,하채림,북한,1779382953280,https://www.yna.co.kr/view/AKR20260521059900504,1779327043000,"정동영, 시진핑 방북설에 ""성사되면 북미회담 당연히 논의될 것"""
AKR20260521017700001,임형섭,북한,1779382953281,https://www.yna.co.kr/view/AKR20260521017700001,1779315192000,"靑, 시진핑 방북 가능성에 ""동향 주시…中 건설적 역할 기대"""
AKR20260521016400504,전명훈,북한,1779382953282,https://www.yna.co.kr/view/AKR20260521016400504,1779314232000,[북한날씨] 전 지역에 비…함경도 일부 최대 80㎜
AKR20260521014900504,전명훈,북한,1779382953283,https://www.yna.co.kr/view/AKR20260521014900504,1779313559000,"北, '내고향'팀 승전보 전해…""한국 수원팀 이기고 결승진출"""
AKR20260520195100504,하채림,북한,1779382953283,https://www.yna.co.kr/view/AKR20260520195100504,1779288700000,"96세 비전향장기수도, 탈북가족도 비바람 속 내고향·수원 연호"
AKR20260520186251007,오명언,북한,1779382953284,https://www.yna.co.kr/view/AKR20260520186251007,1779278834000,"'PK 실축' 수원FC, 북한 내고향에 1-2 역전패…AWCL 결승행 불발(종합)"
AKR20260520186200007,오명언,북한,1779382953284,https://www.yna.co.kr/view/AKR20260520186200007,1779278234000,"'PK 실축' 수원FC, 북한 내고향에 1-2 역전패…AWCL 결승행 불발"
AKR20260520162800504,이은정,북한,1779382953285,https://www.yna.co.kr/view/AKR20260520162800504,1779264195000,[북한단신] 단천발전소 1단계 준공식
AKR20260520144851504,이은정,북한,1779382953285,https://www.yna.co.kr/view/AKR20260520144851504,1779264075000,"통일장관 ""평화적 두 국가론, '北두국가론'과 본질적으로 달라""(종합)"
AKR20260520144800504,이은정,북한,1779382953286,https://www.yna.co.kr/view/AKR20260520144800504,1779260293000,"통일장관 ""평화적 두 국가론, '北두국가론'과 본질적으로 달라"""
AKR20260520100200504,하채림,북한,1779382953286,https://www.yna.co.kr/view/AKR20260520100200504,1779252418000,"정동영 ""北축구단 방남, 좋은 선례 남기는 게 목표"""
AKR20260520033851009,김효정,북한,1779382953287,https://www.yna.co.kr/view/AKR20260520033851009,1779239158000,"""北, 최근 서해 위성발사장서 로켓엔진 연소시험 진행한 듯""(종합)"
AKR20260520033800009,오수진,북한,1779382953288,https://www.yna.co.kr/view/AKR20260520033800009,1779236394000,"""北, 최근 서해 위성발사장서 로켓엔진 연소시험 진행한 듯"""
AKR20260520039400009,고일환,북한,1779382953289,https://www.yna.co.kr/view/AKR20260520039400009,1779236240000,"북중 4월 교역량, 8년여만에 최고…""러시아발 전쟁자금 덕분"""
AKR20260520017400504,권수현,북한,1779382953289,https://www.yna.co.kr/view/AKR20260520017400504,1779229343000,[북한날씨] 전 지역 대체로 흐림…황해도 등 곳에 따라 비
AKR20260520016800504,권수현,북한,1779382953290,https://www.yna.co.kr/view/AKR20260520016800504,1779229005000,U-17 아시안컵 우승 北여자축구 대표팀 귀국…평양서 카퍼레이드
AKR20260519151500002,한지훈,북한,1779382953291,https://www.yna.co.kr/view/AKR20260519151500002,1779226410000,"평양선 1달러에 7만100원, 올들어 80% 뛰어…""통화량 증가 때문"""
AKR20260520007000071,조준형,북한,1779382953291,https://www.yna.co.kr/view/AKR20260520007000071,1779221304000,"美전문가 ""트럼프, 한반도 골칫거리없는 안정 중시""…""시급성無"""
AKR20260519165751108,김동호,북한,1779382953292,https://www.yna.co.kr/view/AKR20260519165751108,1779185692000,"러 외무부 ""올해 북한 최선희 외무상 방문 기대"""
AKR20260519165700108,김동호,북한,1779382953292,https://www.yna.co.kr/view/AKR20260519165700108,1779184563000,"[속보] 러 외무부 ""올해 북한 외무상 방문 기대""<러 매체>"
AKR20260519155300504,권수현,북한,1779382953293,https://www.yna.co.kr/view/AKR20260519155300504,1779180320000,"[북한단신] 박태성 총리, 불가리아 신임 총리에게 축전"
AKR20260519153100504,하채림,북한,1779382953294,https://www.yna.co.kr/view/AKR20260519153100504,1779178989000,"""함께 그리는 평화""…제14회 평화통일교육주간 25일 개막"
AKR20260519088651504,하채림,북한,1779382953294,https://www.yna.co.kr/view/AKR20260519088651504,1779178845000,"통일부 ""'평화적 2국가론'은 李정부 평화공존정책 이행전략""(종합)"
AKR20260519150800007,배진남,북한,1779382953295,https://www.yna.co.kr/view/AKR20260519150800007,1779177889000,"나이키·아디다스 신은 내고향축구단, 밝은 표정으로 훈련 공개"
AKR20260519040851001,오규진,북한,1779382953296,https://www.yna.co.kr/view/AKR20260519040851001,1779172779000,"국힘 ""李정부 통일백서 두 국가론은 위헌""…與 ""무지·억지""(종합)"
AKR20260519091100007,배진남,북한,1779382953296,https://www.yna.co.kr/view/AKR20260519091100007,1779160854000,"북한 내고향 감독 ""경기에만 집중…공동응원 상관할 문제 아냐"""
AKR20260519088600504,하채림,북한,1779382953297,https://www.yna.co.kr/view/AKR20260519088600504,1779159875000,"통일부 ""'평화적 2국가', 정부전체 입장 아냐…통일부 구상"""
AKR20260519064600009,현영복,북한,1779382953297,https://www.yna.co.kr/view/AKR20260519064600009,1779154516000,"北, 러시아 드론 기술에 눈독…러 훈련시설에 대표단 방문"
AKR20260519057200005,이태수,북한,1779382953298,https://www.yna.co.kr/view/AKR20260519057200005,1779154253000,"태진아 ""내 노래처럼 남북이 케이블카로 오가는 날 오길"""
AKR20260519062300062,류호준,북한,1779382953298,https://www.yna.co.kr/view/AKR20260519062300062,1779153570000,[강원 고성소식] 납북 귀환 어부 전시 호응…특별법 관심 이어져
AKR20260519040800001,박수윤,북한,1779382953299,https://www.yna.co.kr/view/AKR20260519040800001,1779152100000,"국힘, 통일백서 '두 국가론'에 ""명백한 위헌…정동영 경질해야"""
AKR20260519014500504,전명훈,북한,1779382953299,https://www.yna.co.kr/view/AKR20260519014500504,1779141006000,[북한날씨] 함경도 5㎜ 안팎 빗방울…황해남도엔 '가뭄경보'
AKR20260518146000504,김철선,북한,1779382953300,https://www.yna.co.kr/view/AKR20260518146000504,1779138062000,"작년 MDL 17번 침범한 北, 올해는 잠잠…불모지 작업 마친 듯"
AKR20260518149700061,김솔,북한,1779382953301,https://www.yna.co.kr/view/AKR20260518149700061,1779095834000,"북한 여자축구 내고향팀, 방한 이틀째 수원서 훈련 이어가"
AKR20260518147300504,하채림,북한,1779382953301,https://www.yna.co.kr/view/AKR20260518147300504,1779094567000,"남북 축구팀 공동응원단장 ""관계개선돼야 스포츠 脫정치 가능"""
AKR20260518144500504,권수현,북한,1779382953302,https://www.yna.co.kr/view/AKR20260518144500504,1779093388000,"[북한단신] 평양시, 녹지조성·강하천 정비 등 국토관리사업 진행"
AKR20260518136900083,정성조,북한,1779382953303,https://www.yna.co.kr/view/AKR20260518136900083,1779091346000,"'미중정상 北비핵화 목표 언급' 美발표에…中 ""정책연속성 유지"""
AKR20260518124200504,전명훈,북한,1779382953304,https://www.yna.co.kr/view/AKR20260518124200504,1779089262000,"논란의 '평화적 두 국가론', 대북정책 집약 '통일백서'에 등장"
AKR20260518116900504,김지헌,북한,1779382953304,https://www.yna.co.kr/view/AKR20260518116900504,1779086092000,한미정상 통화 이어 외교차관 방미…한반도 현안 논의 주목
AKR20260518040651504,하채림,북한,1779382953305,https://www.yna.co.kr/view/AKR20260518040651504,1779081606000,"李정부 첫 통일백서 ""통일지향 평화적 두 국가관계로 전환필요""(종합)"
AKR20260518073000073,조성미,북한,1779382953306,https://www.yna.co.kr/view/AKR20260518073000073,1779071393000,"日매체 ""북한군, 군사분계선 인근서 전술도로 확장"""
AKR20260518066700007,배진남,북한,1779382953307,https://www.yna.co.kr/view/AKR20260518066700007,1779070240000,"지소연 가세 수원FC, 내고향에 설욕할까…AWCL 결승 길목서 격돌"
AKR20260518067800064,전창해,북한,1779382953307,https://www.yna.co.kr/view/AKR20260518067800064,1779070057000,충북도 남북교류협력기금 조례 개정 추진…활용범위 확대
AKR20260518040600504,하채림,북한,1779382953308,https://www.yna.co.kr/view/AKR20260518040600504,1779069604000,'北변화 유도' 대신 '평화공존'으로…李정부 첫 통일백서
AKR20260518004552504,전명훈,북한,1779382953309,https://www.yna.co.kr/view/AKR20260518004552504,1779069355000,"北김정은, 전군 지휘관 불러 ""전방부대 강화·남부국경 요새화""(종합)"
AKR20260518007400504,전명훈,북한,1779382953309,https://www.yna.co.kr/view/AKR20260518007400504,1779054878000,"[북한날씨] 평양도 더운 날…""낮 최고기온 29도"""
AKR20260518004551504,전명훈,북한,1779382953310,https://www.yna.co.kr/view/AKR20260518004551504,1779054626000,"北김정은, 전군 지휘관들 소집…""남부국경 최전선부대 강화"""
AKR20260518004500504,전명훈,북한,1779382953310,https://www.yna.co.kr/view/AKR20260518004500504,1779052222000,"[속보] 김정은 전군 사·여단장 회의…""남부국경 최전선부대 강화"""
AKR20260517063000001,임형섭,북한,1779382953311,https://www.yna.co.kr/view/AKR20260517063000001,1779027306000,"[속보] 李대통령 ""미중정상, 한반도 문제에 건설적 협의 가져"" 평가"
AKR20260517044651061,이영주,북한,1779382953311,https://www.yna.co.kr/view/AKR20260517044651061,1779009978000,"'12년 만의 방한' 북한 여자축구 내고향팀, 수원 도착후 첫 훈련(종합)"
AKR20260517050900504,전명훈,북한,1779382953312,https://www.yna.co.kr/view/AKR20260517050900504,1779009192000,"[북한단신] 베트남 주석 특사단, 방북 마치고 귀국"
AKR20260517049300504,전명훈,북한,1779382953313,https://www.yna.co.kr/view/AKR20260517049300504,1779007133000,"INSS ""미중 정상회담 계기로 한반도 문제서 中 역할 증대"""
AKR20260517039151007,전명훈,북한,1779382953313,https://www.yna.co.kr/view/AKR20260517039151007,1779005275000,북한 내고향 입국…안 웃고 앞만 보며 1분여만에 공항 빠져나가(종합2보)
AKR20260517044600061,이영주,북한,1779382953314,https://www.yna.co.kr/view/AKR20260517044600061,1779004514000,북한 내고향 축구단 수원 숙소 도착…곧장 첫 훈련 돌입
AKR20260517039100007,안홍석,북한,1779382953314,https://www.yna.co.kr/view/AKR20260517039100007,1778999665000,北 내고향팀 입국…안 웃고 앞만 보며 1분여만에 공항 빠져나가(종합)
AKR20260517024900007,안홍석,북한,1779382953315,https://www.yna.co.kr/view/AKR20260517024900007,1778995295000,내고향여자축구단 입국…북한 선수단으로 8년 만의 방한
AKR20260517030100504,전명훈,북한,1779382953316,https://www.yna.co.kr/view/AKR20260517030100504,1778991520000,'내고향' 방남 외면하는 北매체들…두달전 '4강 진출' 보도뿐
AKR20260516053500504,권수현,북한,1779382953317,https://www.yna.co.kr/view/AKR20260516053500504,1778968809000,"관광업 공들이는 北, 백두산 관광지구 생태환경보호법 제정"
AKR20260517005300504,전명훈,북한,1779382953317,https://www.yna.co.kr/view/AKR20260517005300504,1778968685000,[북한날씨] 대체로 맑다가 밤부터 구름
AKR20260516049800504,하채림,북한,1779382953318,https://www.yna.co.kr/view/AKR20260516049800504,1778965022000,"""北축구단 방남, 국제·다자무대 남북협력 가능성 신호"""
AKR20260516047000504,권수현,북한,1779382953319,https://www.yna.co.kr/view/AKR20260516047000504,1778919537000,"[북한단신] 박태성 총리, 탄광·발전소 등 경제 부문 시찰"
AKR20260516043400083,정성조,북한,1779382953319,https://www.yna.co.kr/view/AKR20260516043400083,1778916179000,"주북 中대사 ""북중 경제교류 강화""…중국군 묘소도 참배"
